NINE_FIG,MARK_ID
409700051,12927
409700060,37560
409700070,12928
409700080,37561
409700081,12929
409700090,12930
409700100,37563
409700110,37564
409700120,12931
409700121,37565
409700130,12914
409700131,195675
409700132,272308
409700140,37566
409700150,12915
409700151,37567
409700160,12916
409700161,12917
409700170,37568
409700180,12918
409700190,37569
409700200,12919
409700202,37570
409700203,272309
409700210,12921
409700220,37571
409700230,12922
409700231,272310
409700232,37572
409700240,12923
409700250,37573
409700251,12904
409700260,37574
409700261,12905
409700262,205193
409700263,205192
409700270,37575
409700271,12906
409700280,37576
409700290,12907
409700300,12908
409700310,37577
409700311,12909
409700320,37578
409700321,12910
409700330,12911
409700331,37579
409700332,37580
409700340,37581
409700350,12912
409700351,37582
409700360,12913
409700369,12896
409700380,12897
409700381,12898
409700382,12899
409700390,37583
409700391,12900
409700392,37584
409700410,37585
409700420,37586
409700440,12901
409700450,37587
409700460,37588
409700461,12902
409700470,12903
409700480,37589
409700490,12884
409700491,12885
409700492,12886
409700493,12887
409700494,12888
409700500,12889
409700501,12890
409700502,12891
409700510,37590
409700520,37591
409700530,12892
409700540,37592
409700550,37593
409700551,12893
409700552,37594
409700560,37595
409700561,12894
409700570,37596
409700580,12895
409700590,37597
409700600,12877
409700610,37598
409700620,12878
409700630,37599
409700631,12879
409700640,37600
409700641,12880
409700650,37601
409700660,37602
409700670,12881
409700671,37603
409700680,37604
409700681,12882
409700690,37605
409700700,37606
409700710,12883
409700720,37607
409700730,37608
409700740,12869
409700750,37609
409700760,37610
409700770,12870
409700780,37611
409700790,12871
409700800,37612
409700810,12872
409700820,37613
409700830,12873
409700850,37614
409700860,37615
409700870,12874
409700880,37616
409700890,12875
409700900,12876
409700910,37617
409700920,12861
409700930,37618
409700940,37619
409700950,12862
409700960,37620
409700970,37621
409700980,12863
409700990,37622
409701000,12864
409701010,37623
409701020,12865
409701030,37624
409701031,12866
409701040,37625
409701050,12867
409701060,37626
409701070,12868
409701080,37627
409701090,12847
409701100,12848
409701110,12849
409701120,12850
409701140,12851
409701141,12852
409701150,12853
409701151,12854
409701160,12855
409701161,12856
409701170,37628
409701171,37629
409701190,12857
409701200,37630
409701210,12858
409701220,37631
409701230,12859
409701240,12860
409701241,12836
409701250,12837
409701260,12838
409701270,12839
409701280,12840
409701290,12841
409701300,12842
409701310,37632
409701320,12843
409701330,37633
409701340,37634
409701350,12844
409701360,37635
409701370,37636
409701380,12845
409701390,37637
409701400,12846
409701410,37638
409701420,12829
409701430,37639
409701440,12830
409701450,37640
409701460,37641
409701470,12831
409701480,37642
409701490,37643
409701500,12832
409701510,37644
409701520,37645
409701530,12833
409701540,37646
409701550,37647
409701560,37648
409701570,12834
409701580,37649
409701590,37650
409701600,12835
409701610,37651
409701620,37652
409701630,12823
409701640,37653
409701650,37654
409701660,37655
409701670,12824
409701680,37656
409701690,37657
409701700,12825
409701710,37658
409701720,37659
409701730,12826
409701740,37660
409701750,37661
409701760,37662
409701770,12827
409701780,37663
409701790,37664
409701800,12828
409701810,37665
409701820,37666
409701830,12816
409701840,37667
409701841,194552
409701850,37668
409701860,12817
409701870,37669
409701871,12818
409701880,37670
409701890,12819
409701900,37671
409701910,12820
409701920,37672
409701930,37673
409701940,37674
409701941,272311
409701950,12821
409701960,37675
409701970,37676
409701980,12822
409701990,37677
409702010,37678
409702020,12803
409702030,12804
409702040,12805
409702050,12806
409702060,12807
409702070,12808
409702080,12809
409702090,12810
409702100,12811
409702110,12812
409702120,12813
409702130,37679
409702150,37680
409702160,37681
409702170,12814
409702180,37682
409702190,37683
409702200,12815
409702210,37684
409702220,12794
409702230,12795
409702240,12796
409702250,12797
409702260,37685
409702270,12798
409702280,37686
409702290,37687
409702300,12799
409702310,37688
409702320,37689
409702330,37690
409702340,12800
409702350,37691
409702360,37692
409702370,12801
409702380,37693
409702390,37694
409702400,12802
409702410,37695
409702420,37696
409702430,37697
409702440,12789
409702450,37698
409702460,37699
409702470,12790
409702480,37700
409702490,37701
409702500,12791
409702510,37702
409702520,37703
409702530,37704
409702540,12792
409702550,37705
409702560,37706
409702570,12793
409702580,37707
409702590,37708
409702600,12783
409702610,37709
409702620,37710
409702630,37711
409702640,12784
409702650,37712
409702660,37713
409702670,12785
409702680,37714
409702690,37715
409702700,12786
409702710,37716
409702720,37717
409702730,37718
409702740,12787
409702750,37719
409702760,37720
409702770,12788
409702780,37721
409702790,37722
409702800,12777
409702810,37723
409702820,37724
409702830,37725
409702840,12778
409702850,37726
409702860,37727
409702870,12779
409702880,37728
409702890,37729
409702900,12780
409702910,37730
409702920,37731
409702930,37732
409702940,12781
409702950,37733
409702960,37734
409702970,12782
409702980,37735
409702990,12769
409703000,12770
409703010,12771
409703020,37736
409703030,12772
409703040,37737
409703050,37738
409703060,37739
409703070,12773
409703080,37740
409703090,37741
409703100,12774
409703110,37742
409703120,37743
409703130,12775
409703140,37744
409703150,37745
409703160,37746
409703170,12776
409703180,12756
409703190,12757
409703200,12758
409703210,12759
409703220,12760
409703230,12761
409703240,12762
409703250,12763
409703260,12764
409703270,12765
409703280,12766
409703290,37747
409703300,12767
409703310,37748
409703320,37749
409703330,12768
409703340,37750
409703350,37751
409703360,37752
409703370,12750
409703380,37753
409703390,37754
409703400,12751
409703410,37755
409703420,37756
409703430,12752
409703440,37757
409703450,37758
409703460,37759
409703470,12753
409703480,37760
409703490,37761
409703500,12754
409703510,37762
409703520,37763
409703530,12755
409703540,37764
409703550,37765
409703560,37766
409703570,12744
409703580,37767
409703590,37768
409703600,12745
409703610,37769
409703620,37770
409703630,12746
409703640,37771
409703650,37772
409703660,37773
409703670,12747
409703680,37774
409703690,37775
409703700,12748
409703710,37776
409703720,37777
409703730,12749
409703740,37778
409703750,37779
409703760,37780
409703790,12738
409703800,37781
409703810,37782
409703830,12739
409703831,12740
409703840,37783
409703850,37784
409703860,12741
409703870,37785
409703880,37786
409703900,37787
409703910,12742
409703920,37788
409703960,37789
409703970,12743
409703980,37790
409703990,37791
409704000,12733
409704001,272312
409704010,37792
409704040,37793
409704050,37794
409704060,12734
409704070,37795
409704080,37796
409704110,12735
409704120,37797
409704500,11838
409704510,37798
409704520,12736
409704521,37799
409704530,37800
409704531,37801
409704540,12737
409704541,37802
409704550,37803
409704551,12720
409704560,12721
409704570,12722
409704571,12723
409704572,12724
409704573,12725
409704580,12726
409704581,12727
409704582,12728
409704583,12729
409704590,12730
409704591,12731
409704600,37804
409704601,37805
409704610,12732
409704611,37806
409704612,284421
409704620,37807
409704621,37808
409704630,12713
409704631,12714
409704640,12715
409704641,37809
409704650,37810
409704651,12716
409704660,37811
409704661,37812
409704670,37813
409704671,12717
409704680,37814
409704681,37815
409704690,12718
409704691,37816
409704700,37817
409704701,12719
409704710,37818
409704711,37819
409704720,37820
409704730,37821
409704740,37822
409704750,15625
409704760,9551
409704770,37823
409704780,37824
409704790,9552
409704800,37825
409704810,37826
409704820,9553
409704830,220723
409704840,37828
409704850,37829
409704860,9554
409704870,233377
409704880,37831
409704890,9555
409704900,37832
409704930,15628
409704940,15653
409704941,15654
409704950,15655
409704970,15659
409704980,203261
409704990,272313
409705000,272314
409705010,272315
409705020,272316
409705030,272317
409705040,272318
409705050,272319
409705080,233378
409705090,233379
409705100,260863
409705110,262907
409705120,262908
409705130,262913
409705140,262947
409705150,262976
409705160,263015
409705170,263016
409705180,263029
409705190,263025
409705200,263028
409705210,263027
409705220,263026
409705230,266613
409705240,266614
409705250,266615
409705260,266633
409705270,266634
409705280,266635
409705290,280364
409705300,283313
409705400,283912
409705500,284233
409741135,272320
409786688,272321
409800010,12706
409800020,37833
409800030,37834
409800040,12707
409800050,37835
409800060,37836
409800061,37837
409800070,12708
409800080,37838
409800081,37839
409800090,37840
409800100,12709
409800110,37841
409800120,12710
409800121,37842
409800130,37843
409800140,12711
409800150,37844
409800160,12712
409800170,37845
409800180,37846
409800190,12700
409800200,37847
409800210,37848
409800220,12701
409800230,37849
409800240,37850
409800250,12702
409800260,37851
409800270,12703
409800280,37852
409800290,37853
409800370,37854
409800380,12704
409800390,37855
409800400,12705
409800410,37856
409800420,37857
409800430,37858
409800440,12693
409800450,37859
409800451,37860
409800460,12694
409800470,37861
409800480,37862
409800490,12695
409800500,37863
409800510,37864
409800520,12696
409800530,37865
409800540,37866
409800550,12697
409800560,37867
409800561,37868
409800562,12698
409800563,37869
409800569,37870
409800570,12699
409800580,12683
409800590,12684
409800600,12685
409800601,12686
409800620,12687
409800630,12688
409800640,37871
409800650,37872
409800660,12689
409800670,37873
409800680,12690
409800690,37874
409800700,37875
409800710,37876
409800720,12691
409800730,40217
409800731,37877
409800740,37878
409800760,37879
409800770,12692
409800780,37880
409800790,12670
409800791,12671
409800792,12672
409800795,12675
409800800,12676
409800801,12677
409800802,12678
409800803,37881
409800804,12679
409800810,37882
409800820,37883
409800830,12680
409800840,37884
409800870,12682
409800880,12662
409800890,37886
409800910,37887
409800920,31509
409800930,37888
409800970,12664
409800990,12665
409801000,37891
409801010,12666
409801020,37892
409801030,37893
409801040,12667
409801050,37894
409801060,37895
409801070,12668
409801080,37896
409801090,37897
409801100,37898
409801110,12669
409801120,37899
409801130,37900
409801140,12656
409801150,37901
409801160,37902
409801170,12657
409801180,37903
409801190,37904
409801200,37905
409801210,12658
409801220,37906
409801230,37907
409801240,12659
409801250,37908
409801260,37909
409801270,12660
409801280,37910
409801290,37911
409801300,12661
409801310,37912
409801320,37913
409801330,12646
409801340,37914
409801341,12647
409801342,37915
409801343,12648
409801344,37916
409801350,12649
409801360,37917
409801370,12650
409801380,37918
409801390,12651
409801400,37919
409801410,12652
409801420,37920
409801430,12653
409801440,37921
409801450,37922
409801460,12654
409801470,37923
409801480,12655
409801490,37924
409801500,12633
409801510,12634
409801520,12635
409801530,12636
409801540,12637
409801550,12638
409801551,153886
409801560,12639
409801570,12640
409801580,12641
409801590,12642
409801600,37925
409801610,12643
409801620,37926
409801630,37927
409801640,12644
409801650,37928
409801651,37929
409801660,12645
409801661,12624
409801670,12625
409801680,12626
409801681,37930
409801688,12627
409801689,11839
409801690,37931
409801700,12628
409801710,37932
409801720,37933
409801730,37934
409801740,12629
409801750,37935
409801760,12592
409801770,37936
409801780,12630
409801790,37937
409801800,37938
409801810,12631
409801820,37939
409801830,37940
409801840,37941
409801850,12632
409801860,37942
409801870,37943
409801880,12618
409801890,37944
409801900,37945
409801910,12619
409801920,37946
409801930,37947
409801940,37948
409801950,12620
409801960,37949
409801970,37950
409801980,12529
409801990,12621
409802000,37951
409802010,37952
409802020,12622
409802030,37953
409802040,37954
409802050,37955
409802060,12623
409802070,37956
409802080,37957
409802090,12610
409802100,37958
409802110,37959
409802120,37960
409802130,12611
409802140,37961
409802150,37962
409802160,37963
409802170,12612
409802180,153887
409802190,47924
409802200,37965
409802210,12614
409802220,37966
409802230,12531
409802240,37967
409802250,12615
409802260,37968
409802270,37969
409802280,12616
409802290,37970
409802300,37971
409802310,12617
409802320,37972
409802330,37973
409802340,37974
409802350,12604
409802360,37975
409802370,37976
409802380,12605
409802390,37977
409802400,37978
409802410,12606
409802420,37979
409802430,37980
409802440,37981
409802450,12607
409802460,32823
409802470,37982
409802480,37983
409802490,12608
409802500,37984
409802510,37985
409802520,15112
409802540,12609
409802550,37986
409802560,12590
409802570,12591
409802580,12592
409802590,12530
409802600,12593
409802610,12594
409802620,12595
409802621,12596
409802630,12597
409802631,12598
409802640,12599
409802650,12600
409802660,12601
409802670,37987
409802680,37988
409802690,12602
409802700,37989
409802710,37990
409802720,12528
409802730,12603
409802740,12583
409802750,12584
409802760,37991
409802770,37992
409802780,12585
409802790,37993
409802800,37994
409802810,37995
409802820,12586
409802830,37996
409802840,37997
409802850,12587
409802860,37998
409802880,37999
409802890,12588
409802900,38000
409802910,38001
409802920,38002
409802930,12589
409802960,38003
409802990,38004
409803000,12577
409803010,38005
409803030,38006
409803040,12578
409803050,38007
409803070,38008
409803080,12579
409803090,38009
409803100,12580
409803110,38010
409803120,162612
409803140,12581
409803150,38012
409803160,38013
409803170,38014
409803180,12582
409803190,38015
409803200,38016
409803210,12570
409803220,38017
409803230,38018
409803240,12571
409803250,38019
409803260,38020
409803270,38021
409803280,12572
409803290,189968
409803300,38023
409803330,12574
409803340,38024
409803350,38025
409803360,12575
409803370,38026
409803380,38027
409803390,38028
409803400,12576
409803410,38029
409803420,38030
409803430,12564
409803440,38031
409803450,38032
409803460,12565
409803470,38033
409803480,38034
409803490,12566
409803500,38035
409803510,38036
409803520,38037
409803530,12567
409803531,38038
409803540,38039
409803541,38040
409803550,12568
409803551,38041
409803560,38042
409803561,12569
409803570,38043
409803571,12552
409803580,12553
409803590,12554
409803600,12555
409803610,12556
409803620,12557
409803630,12558
409803640,12559
409803650,38044
409803660,12560
409803760,38045
409803770,38046
409803780,38047
409803800,12562
409803810,38048
409803820,11840
409803840,12563
409803850,38051
409803860,12544
409803870,12545
409803880,38052
409803900,12546
409803910,38054
409803920,38055
409803930,38056
409803940,12547
409803950,40234
409803960,38058
409803970,12548
409803980,38059
409803990,38060
409804000,12549
409804010,38061
409804020,38062
409804030,183549
409804040,183550
409804050,183551
409804060,183552
409804070,183555
409804080,183556
409804090,183558
409804100,183559
409804110,183563
409804120,183567
409804130,183568
409804131,195477
409804140,183569
409804150,11845
409804160,183572
409804170,183571
409804180,38069
409804190,38070
409804200,12550
409804210,38071
409804220,38072
409804230,12551
409804240,15630
409804250,15631
409804260,38073
409804270,38074
409804290,15633
409804300,15634
409804310,15635
409804320,15636
409804330,15637
409804340,15638
409804350,15639
409804360,15641
409804361,15640
409804370,15642
409804380,15737
409804390,153898
409804400,153899
409804410,153900
409804420,195559
409804430,153902
409804440,153903
409804450,153904
409804460,153905
409804470,153906
409804480,153907
409804490,153908
409804500,153909
409804510,153910
409804520,153911
409804530,153912
409804540,153913
409804560,153914
409804570,153915
409804580,153916
409804590,153917
409804600,47684
409804610,153919
409804620,153920
409804630,153921
409804640,153922
409804650,153923
409804660,153924
409804670,153925
409804680,153926
409804690,153927
409804700,153928
409804710,153929
409804720,153930
409804730,153931
409804740,153932
409804750,153933
409804760,153934
409804770,153935
409804780,153936
409804790,153937
409804800,153938
409804810,153939
409804820,153940
409804830,153941
409804840,153942
409804850,11866
409804860,153944
409804870,153945
409804880,153946
409804881,186832
409804890,153947
409804900,153948
409804910,153949
409804920,153950
409804930,153951
409804940,153952
409804941,186862
409804942,186864
409804943,186865
409804944,186863
409804950,153953
409804960,47916
409804970,153955
409804980,153956
409804990,153957
409805000,153958
409805010,153959
409805020,153960
409805030,153961
409805040,153962
409805050,153963
409805060,153964
409805070,153965
409805080,153966
409805090,153967
409805100,153968
409805110,153969
409805120,153970
409805140,153971
409805150,153972
409805160,153973
409805170,153974
409805180,153975
409805190,153976
409805200,153977
409805210,153978
409805220,153979
409805230,47726
409805240,153981
409805250,47774
409805260,153983
409805270,153984
409805280,153985
409805290,153986
409805300,153987
409805310,153988
409805320,153989
409805330,153990
409805340,153991
409805350,153992
409805360,113349
409805361,191058
409805370,48013
409805371,196740
409805372,196741
409805380,189087
409805390,157454
409805400,161250
409805410,189096
409805420,162896
409805421,194633
409805430,284422
409805440,284423
409805450,195476
409805460,195472
409805470,272322
409805480,183560
409805500,272323
409805510,183564
409805520,47892
409805530,47893
409805540,189577
409805570,198241
409805580,227360
445900250,40221
446500010,155423
446500040,155424
446500050,155425
446500060,155426
446500080,155427
446500090,155428
446500110,155429
446500120,155430
446500130,155431
446500140,155432
446500150,29055
446500200,21504
446500240,21503
446500250,155436
446500290,155437
446500300,155438
446500310,155439
446500340,155440
446500350,140389
446500360,155441
446500370,155442
446500450,155443
446500460,155444
446500470,155445
446500510,106576
446500530,155447
446500550,155449
446500560,155450
446500600,155452
446500620,155453
446500630,155454
446500640,155455
446500650,155456
446500670,138399
446500680,42663
446500730,155458
446500750,155459
446500790,155460
446500800,155461
446500820,155462
446500860,155463
446500880,155464
446500890,155465
446500930,155466
446500950,47149
446500970,106654
446500980,155469
446500990,106651
446501000,106652
446501010,155472
446501020,106648
446501030,2435
446501100,106644
446501110,111367
446501130,111412
446501140,155478
446501150,133695
446501200,155480
446501210,5517
446501210,155481
446501220,29059
446501240,155483
446501280,155484
446600020,155485
446600030,155486
446600040,155487
446600050,155488
446600060,155489
446600070,155490
446600150,155491
446600210,155492
446600220,155493
446600270,155494
446600280,155495
446600290,155496
446600310,155497
446600330,155498
446600340,155499
446600350,155500
446600360,155501
446600370,155502
446600380,41407
446600390,4517
446600400,41400
446600410,122679
446600430,155507
446600440,106557
446600450,155509
446600460,155510
446600470,122725
446600480,122720
446600490,122719
446600500,155514
446600540,155515
446600560,155516
446600580,155517
446700030,155518
446700090,140521
446700100,155520
446700110,155521
446700120,155522
446700150,155523
446700160,155524
446700170,155525
446700200,155526
446700210,155527
446700240,155528
446700250,155529
446700270,155530
446700280,135286
446700290,155532
446700330,155533
446700340,155534
446700370,155535
446700400,155536
446700420,155537
446700530,112290
446700540,112284
446700550,155540
446700560,155541
446700600,155542
446700610,155543
446700640,155544
446700660,155545
446700680,155546
446700700,155547
446800010,155548
446800060,155549
446800100,155550
446800110,155551
446800120,155552
446800160,155553
446800170,155554
446800180,155555
446800190,155556
446800200,155557
446800250,155558
446800260,155559
446800280,41398
446800340,155561
446800390,39536
446800410,155563
446800430,155564
446800460,873
446800470,18197
446800490,155567
446800500,2342
446800520,105702
446800540,155570
446800550,22524
446800570,155572
446800580,155573
446800590,155574
446800610,155575
446800620,155576
446800630,22512
446800640,22532
446800650,22539
446800680,881
446800700,155580
446800710,22533
446800720,155582
446800750,2809
446800760,155584
446800770,37969
446800800,155586
446800810,155587
446800820,21285
446800830,47218
446800840,880
446800860,155591
446800870,15395
446800880,15394
446800890,155594
446800900,155595
446800910,155596
446800920,181042
446800930,923
446800950,98359
446800960,155600
446800980,18266
446800990,18262
446801010,18254
446801020,155604
446801030,18208
446801040,205813
446801050,18260
446801060,107193
446801080,133754
446801090,155610
446801100,155611
446801120,155612
446801130,885
446900010,155614
446900030,155615
446900040,155616
446900070,155617
446900080,11847
446900090,238606
446900120,155619
446900130,155620
446900140,22531
446900160,155621
446900180,155622
446900210,155623
446900220,122724
446900230,155625
446900240,155626
446900260,155627
446900280,155628
446900310,155629
446900350,155630
446900420,155631
446900430,155632
446900450,122594
446900480,155634
446900500,155635
446900510,919
446900520,155637
446900530,155638
446900540,21269
446900550,18253
446900560,155641
446900570,21271
446900580,21282
446900600,181070
446900610,2350
446900620,181064
446900630,155647
446900640,155648
446900650,98289
446900660,155650
446900670,155651
446900680,155652
446900690,21283
446900700,21270
446900720,155655
446900730,18189
446900740,155657
446900750,155658
446900760,155659
446900770,155660
446900780,155661
446900790,155662
446900810,155663
446900860,185230
446900880,105694
446900890,105692
446900900,98266
446900910,155667
446900920,155668
446900940,155669
446900960,155670
446900970,105697
446900980,155671
446901000,155672
446901010,106819
446901020,133755
446901050,155675
446901060,155676
446901070,155677
446901080,155678
446901090,155679
446901110,155680
446901140,155681
446901150,155682
446901190,155683
446901210,155684
446901230,155685
446901330,155686
446901340,155687
447000020,155688
447000040,155689
447000100,155690
447000120,155691
447000130,155692
447000140,155693
447000150,155694
447000160,155695
447000170,155696
447000180,155697
447000190,155698
447000200,155699
447000210,155700
447000220,155701
447000230,155702
447000240,155703
447000250,155704
447000260,155705
447000300,155706
447000340,112131
447000370,112130
447000390,155709
447000400,155710
447000410,155711
447000420,6776
447000440,155713
447000450,155714
447000460,155715
447000470,155716
447000480,155717
447000490,155718
447000510,155719
447000530,155720
447000540,155721
447000560,155722
447000580,155723
447000600,155724
447000660,155725
447000680,42659
447000690,155727
447000710,155728
447000720,155729
447000750,155730
447000780,155731
447000790,155732
447000800,155733
447000810,162164
447000820,2817
447000830,155736
447000840,155737
447000850,155738
447000860,155739
447000870,162166
447000900,31584
447000920,155742
447000930,155743
447000960,155744
447000970,31583
447000980,205833
447000990,155747
447001010,155748
447001020,155749
447001030,155750
447001060,155751
447001080,155752
447001100,155753
447100010,155754
447100040,155755
447100050,155756
447100070,155757
447100080,155758
447100100,155759
447100120,155760
447100130,155761
447100140,155762
447100150,155763
447100160,155764
447100180,155765
447100190,155766
447100200,155767
447100210,122582
447100230,155769
447100250,155770
447100280,31581
447100290,155772
447100320,155773
447100410,155774
447100420,155775
447100440,155776
447100450,155777
447100510,21267
447100520,4506
447100530,155779
447100540,155780
447100570,47456
447100600,155782
447100630,155783
447100640,22896
447100650,155785
447100660,155786
447100670,155787
447200010,155788
447200020,155789
447200030,155790
447200050,155791
447200060,155792
447200100,155793
447200130,155794
447200140,155795
447200150,155796
447200160,155797
447200170,11848
447200190,155798
447200200,155799
447200210,155800
447200220,155801
447200230,18221
447200240,890
447200280,155804
447200290,155805
447300020,155806
447300050,26513
447300060,155808
447300070,155809
447300080,133730
447300100,127747
447300110,43062
447300120,127748
447300130,127749
447300140,132884
447300160,41003
447300170,127750
447300180,127751
447300190,42194
447300200,155820
447300210,127752
447300220,127753
447300230,127754
447300240,41618
447300250,127755
447300260,127756
447300270,127757
447300280,155828
447300290,43057
447300300,41606
447300310,41604
447300320,41605
447300330,41002
447300340,41607
447300360,41851
447300370,41614
447300380,41784
447300390,5556
447300400,41617
447300410,41616
447300420,105731
447300430,21266
447300460,47454
447300470,42808
447300490,155844
447300500,155845
447300510,155846
447300520,112640
447400010,140431
447400020,42709
447400040,46576
447400060,155851
447400080,31573
447400100,155853
447400110,155854
447400120,106685
447400130,155856
447400140,155857
447400150,31614
447400160,140504
447400170,42817
447400180,155861
447400190,22581
447400200,40222
447400210,11849
447400220,11850
447400230,11851
447400240,40223
447400250,11852
447400260,38075
447400270,11853
447400280,30669
447400300,6760
447400310,38076
447400320,38077
447400330,38078
447400350,11854
447400360,38079
447400370,38080
447400390,155865
447400400,5536
447400400,155866
447400420,155867
447400430,5540
447400440,155869
447400450,155870
447400460,155871
447400470,155872
447400480,155873
447400490,155874
447400500,155875
447400510,155876
447400520,155877
447400530,155878
447400540,155879
447400550,155880
447400560,155881
447400570,155882
447400580,155883
447500010,155211
447500030,155885
447500060,155886
447500080,155887
447500090,155888
447500100,155889
447500110,155890
447500120,155891
447500150,155892
447500160,155893
447500170,155894
447600030,42660
447600050,129276
447600060,155897
447600070,155898
447600080,140458
447600090,155899
447600100,155900
447600110,155901
447600130,155902
447600140,135409
447600150,155904
447600160,21501
447600170,22580
447600190,155906
447600200,21498
447600210,155908
447600220,155909
447600230,155910
447600240,155911
447600250,155912
447600260,155913
447600280,155914
447600290,155915
447600300,155916
447600310,155917
447700010,155918
447700030,155919
447700040,42775
447700050,155921
447700060,155922
447700070,155923
447700080,122792
447700090,105780
447700110,155925
447700120,155926
447700130,155927
447700140,155928
447700150,155929
447700160,155930
447700180,155931
447700190,107100
447700200,107102
447700210,155934
447700220,155935
447700230,155936
447700240,155937
447700250,155938
447700260,155939
447700270,155940
447700280,155941
447700290,155942
447700300,155943
447700310,136313
447700320,155945
447700330,155946
447700340,155947
447700360,155948
447700370,155949
447700380,136314
447700390,136315
447700400,155952
447700410,155953
447700430,155954
447700440,155955
447700450,129292
447700460,129293
447700470,155957
447700480,111450
447800010,136316
447800020,136317
447800030,136318
447800040,136319
447800050,21294
447800060,133240
447800070,133241
447800080,133242
447800090,133243
447800100,133244
447800110,5525
447800130,22523
447800140,136296
447800150,136320
447800160,122885
447800170,122884
447800180,155974
447800190,98286
447800200,98287
447800210,133740
447800240,133741
447800250,133245
447800260,133246
447800270,113315
447800280,113316
447800290,113317
447800300,155984
447800310,133247
447800320,133248
447900010,155987
447900020,155988
447900050,155989
447900060,155990
447900070,155991
447900080,133249
447900090,133250
447900100,136335
447900110,136336
447900120,136337
447900130,136338
447900140,155998
447900150,41449
447900160,130424
447900170,130425
447900180,41989
447900190,130426
447900200,130427
447900210,122893
447900220,156005
447900230,122895
447900240,122896
447900250,122897
447900260,41438
447900270,107133
447900280,156010
447900290,133251
447900300,133756
447900310,133757
447900320,133758
447900330,133759
447900360,156018
447900370,156019
447900380,156020
447900390,156021
447900400,156022
447900410,156023
447900420,156024
447900430,156025
447900440,156026
447900450,156027
447900460,156028
447900470,156029
447900480,156030
447900490,156031
447900500,156032
447900510,156033
447900520,156034
447900530,156035
447900540,133258
447900550,133259
447900560,133260
448000010,122900
448000020,156040
448000030,156041
448000040,156042
448000050,156043
448000060,156044
448000070,156045
448000080,156046
448000100,156047
448000110,156048
448000120,156049
448000130,156050
448000140,156051
448000170,156052
448000180,156053
448000210,156054
448000220,156055
448000230,156056
448000240,156057
448000250,156058
448000260,205873
448000270,41443
448000280,156061
448000290,156062
448000300,156063
448000310,195430
448000320,156065
448000330,41445
448000340,156066
448000350,156067
448000360,186555
448000370,41446
448000380,156070
448000390,156071
448100010,156072
448100020,156073
448100030,156074
448100040,156075
448100050,156076
448100060,156077
448100070,156078
448100080,26551
448100090,156080
448100100,156081
448100110,156082
448100140,41448
448100150,156084
448100160,156085
448100170,156086
448100180,156087
448200010,156088
448200020,156089
448200030,156090
448200040,156091
448200050,156092
448200060,156093
448200070,156094
448200080,156095
448200090,156096
448200100,156097
448200110,156098
448200120,156099
448300020,156100
448300040,156101
448300050,156102
448300060,156103
448300070,156104
448300080,156105
448300090,133867
448300100,156107
448300110,156108
448300120,156109
448300130,156110
448300150,196255
448300160,156112
448300170,156113
448300200,156115
448300210,156116
448300220,156117
448300230,156118
448300240,156119
448300250,156120
448300260,156121
448300270,122787
448300280,122877
448300300,156124
448400010,156125
448400020,156126
448400030,156127
448400040,156128
448400050,156129
448400060,156130
448400070,156131
448400080,156132
448400090,156133
448400100,156134
448400110,156135
448400120,156136
448400130,156137
448400140,156138
448400150,156139
448400160,156140
448400190,156141
448400200,156142
448400210,156143
448400220,47224
448400230,156145
448400240,156146
448400250,156147
448400260,41444
448400270,122908
448400280,156150
448400290,156151
448400300,156152
448400310,156153
448400320,156154
448400330,156155
448400340,156156
448400350,107444
448400360,156158
448400370,156159
448400380,26500
448400410,156161
448400420,156162
448400430,156163
448400440,898
448400450,156165
448400460,156166
448400470,156167
448400480,156168
448400490,156169
448400500,156170
448400510,156171
448400520,156172
448400530,156173
448400540,156174
448400550,42252
448400560,156176
448500010,156177
448500020,156178
448500030,130329
448500040,130336
448500050,130309
448500060,156182
448500070,156183
448600010,156184
448600020,156185
448600030,155217
448600040,107620
448600050,107400
448600060,156189
448600070,156190
448600080,156191
448600090,156192
448600100,156193
448600110,156194
448600120,156195
448600130,156196
448600140,156197
448600150,156198
448600160,107398
448600170,156200
448600180,156201
448600190,156202
448600200,130552
448600210,156204
448600220,156205
448600230,156206
448600240,156207
448600250,156208
448600260,156209
448600270,156210
448600280,156211
448600290,156212
448600300,156213
448600310,156214
448600320,156215
448600330,156216
448600340,156217
448600350,156218
448600360,156219
448600370,156220
448600380,156221
448600390,156222
448600400,156223
448600410,156224
448600420,156225
448600430,156226
448600450,156228
448600460,156229
448600470,156230
448600480,156231
448600490,156232
448600510,156233
448600520,156234
448600530,156235
448600540,156236
448600550,156237
448600560,156238
448600570,156239
448600580,156240
448600590,156241
448700010,156242
448700020,156243
448700030,156244
448700040,156245
448700050,156246
448700060,156247
448700070,156248
448700080,156249
448700090,156250
448700100,156251
448700110,156252
448700120,156253
448700130,156254
448800010,156255
448800020,156256
448800030,156257
448800040,156258
448800050,156259
448800060,156260
448800070,156261
448800080,156262
448800090,156263
448800100,156264
448800110,156265
448800120,121334
448800130,156267
448800140,156268
448800150,156269
448800160,156270
448800170,156271
448800180,156272
448900010,98372
448900020,98371
448900030,156275
448900040,156276
448900050,156277
448900060,156278
449000010,156279
449000020,156280
449000030,156281
449000040,156282
449000050,156283
449000070,156284
449100020,156285
449100030,156286
449100040,156287
449100050,156288
449100060,156289
449100070,122830
